# scripturl01 :: http://climexp.knmi.nl/getindices.cgi?STATION=CNT&TYPE=t&WMO=KNMIData/cnt_v11&id=someone@somewhere
# CNT [Celsius] Central Netherlands Temperature
# title :: Central Netherlands Temperature
# references :: G. van der Schrier, A. van Ulden, and G. J. van Oldenborgh, Clim. Past, 7, 527-542, 2011, https://doi.org/10.5194/cp-7-527-2011
# institution :: KNMI
# contact :: schrier@knmi.nl
# source_url :: http://climexp.knmi.nl/getindices.cgi?KNMIData/cnt_v11
# version :: 1.1
 1978   2.840000      0.9200000       6.230000       7.040000       12.26000       14.83000       15.29000       15.10000       13.38000       10.63000       5.920000       1.820000    
 1979  -3.490000      -1.110000       4.660000       7.730000       11.85000       15.20000       15.87000       15.36000       13.42000       10.77000       5.380000       5.310000    
 1980  0.9000000E-01   4.850000       4.660000       7.730000       12.03000       14.82000       15.64000       17.04000       15.10000       9.080000       4.550000       3.150000    
 1981   2.090000       1.260000       8.290000       8.420000       13.49000       14.70000       16.44000       16.59000       14.59000       8.520000       6.280000     -0.3800000    
 1982  0.9000000       2.800000       5.180000       7.720000       12.87000       16.43000       18.83000       17.07000       15.95000       11.10000       7.950000       3.240000    
 1983   5.850000      0.5500000       5.550000       8.710000       10.87000       16.51000       20.35000       18.22000       14.10000       10.23000       5.890000       3.550000    
 1984   3.170000       1.920000       3.660000       7.790000       10.49000       13.70000       15.93000       17.79000       13.24000       11.41000       7.990000       4.070000    
 1985  -3.440000      -1.000000       4.020000       8.510000       13.35000       13.62000       17.26000       15.70000       14.08000       10.10000       2.470000       5.590000    
 1986   2.270000      -3.750000       4.280000       6.160000       13.54000       16.49000       17.03000       15.54000       11.20000       11.40000       7.680000       4.630000    
 1987  -3.250000       1.980000       2.200000       10.86000       10.16000       13.92000       16.84000       16.00000       14.88000       10.79000       6.510000       4.050000    
 1988   5.770000       4.210000       4.860000       8.740000       14.41000       14.85000       15.96000       16.64000       13.76000       10.72000       5.810000       6.650000    
 1989   4.190000       5.040000       8.210000       7.030000       14.73000       15.70000       17.98000       17.23000       15.34000       12.18000       5.160000       4.680000    
 1990   5.390000       7.320000       8.180000       8.560000       14.06000       15.06000       16.76000       18.53000       12.66000       11.92000       5.780000       3.590000    
 1991   2.900000      -1.070000       8.510000       8.230000       10.00000       12.82000       18.94000       18.05000       15.24000       10.04000       5.240000       3.450000    
 1992   2.260000       4.640000       6.710000       8.540000       15.54000       17.05000       18.22000       17.94000       14.55000       7.610000       7.670000       3.500000    
 1993   4.860000       1.810000       5.640000       11.23000       14.60000       16.11000       16.24000       15.02000       12.90000       8.890000       2.140000       4.980000    
 1994   4.850000       1.370000       7.330000       8.310000       12.48000       15.42000       21.50000       17.77000       13.48000       9.220000       9.780000       5.150000    
 1995   3.450000       6.440000       5.100000       9.080000       12.86000       14.74000       20.33000       19.61000       13.97000       12.64000       6.270000     -0.7900000    
 1996 -0.1900000      0.3400000       2.980000       9.290000       10.80000       15.76000       16.33000       17.25000       12.32000       10.34000       5.430000      0.1700000    
 1997  -1.530000       6.180000       7.890000       7.600000       12.76000       15.94000       17.27000       20.44000       14.02000       9.480000       6.240000       4.610000    
 1998   4.340000       5.850000       7.210000       9.200000       14.91000       15.77000       16.21000       16.53000       14.89000       9.560000       3.340000       4.100000    
 1999   4.980000       2.770000       7.080000       9.800000       14.09000       15.02000       19.09000       17.37000       17.51000       10.41000       6.150000       4.310000    
 2000   3.960000       5.540000       6.650000       10.13000       14.89000       16.20000       15.35000       17.41000       15.65000       11.15000       7.650000       4.860000    
 2001   2.500000       4.330000       5.080000       8.180000       14.47000       15.12000       18.59000       18.58000       13.13000       14.08000       6.420000       2.410000    
 2002   4.070000       6.910000       6.910000       9.150000       13.45000       16.74000       17.56000       18.58000       14.43000       9.490000       7.730000       2.900000    
 2003   2.180000       1.580000       7.420000       9.880000       13.50000       18.35000       18.92000       19.44000       14.36000       7.290000       7.890000       3.780000    
 2004   3.250000       4.490000       5.710000       10.44000       12.21000       15.65000       16.82000       18.90000       15.19000       11.25000       5.820000       2.740000    
 2005   4.720000       2.010000       6.520000       10.34000       12.79000       17.06000       17.87000       16.01000       15.67000       13.24000       6.340000       3.560000    
 2006   1.000000       2.360000       3.820000       8.740000       14.44000       16.87000       22.59000       16.01000       17.82000       13.65000       8.870000       6.120000    
 2007   6.650000       5.840000       7.620000       12.96000       14.22000       17.50000       16.96000       16.95000       13.59000       9.790000       6.380000       3.470000    
 2008   6.150000       4.880000       5.670000       8.640000       15.60000       16.39000       17.90000       17.30000       13.36000       9.740000       6.480000       2.060000    
 2009  0.5268814E-01   3.018260       5.930645       12.36389       14.03763       15.68056       18.05000       18.48333       14.85778       10.32957       9.357223       1.938172    
 2010 -0.8231184       1.473989       6.168817       9.546111       10.48764       16.89111       20.28710       16.73118       13.33444       10.05484       5.688889      -1.717204    
 2011   3.134947       4.405600       6.056452       13.02111       14.28226       16.40056       15.90484       17.04140       15.71889       11.21398       6.967223       5.911291    
 2012   4.465591      0.3672415       8.170968       8.319445       14.53334       14.95000       17.19839       18.59247       13.84389       10.24140       6.641111       4.655376    
 2013   1.784946       1.346306       2.164516       8.282223       11.55215       15.62833       19.42527       18.16667       14.29889       12.08441       6.347223       5.603764    
 2014   5.400538       6.276419       8.325269       12.04555       13.17419       16.11666       19.63065       15.87312       15.69166       13.27043       8.071111       4.324193    
 2015   3.524194       2.993612       5.899462       9.008889       12.40807       15.89389       18.58817       18.79032       13.31944       9.729569       9.570556       9.376882    
 2016   4.446237       4.286782       5.129032       8.568889       14.58548       17.06056       18.43387       17.90591       17.33611       9.652151       5.373333       4.351613    
 2017  0.9327957       5.072102       8.666129       8.288889       15.28172       18.50444       18.15753       17.44678       13.71833       13.04624       6.706667       4.592473    
 2018   5.443549      0.3160678       4.656451       12.45889       16.71935       17.79889       21.43602       19.03226       14.94000       11.92151       6.626111       5.776882    
 2019   2.925807       5.909144       7.925807       10.84278       11.80054       18.78278       19.15323       18.81398       14.61055       11.70538       6.157222       5.602688    
 2020   5.759677       6.916667       6.780645       11.37167       13.27742       17.76889       17.11344       20.55807       15.32833       11.25000       8.572778       5.384946    
 2021   3.080645       4.105911       6.355914       6.460556       11.37742       18.71334       18.06667       16.86344       15.85833       11.38548       6.548333       5.207527    
 2022   4.697312       6.382784       7.223656       9.233333       14.56398       17.44000       18.88280       20.62473       14.68389       13.30215       8.598889       3.819893    
 2023   5.323656       5.345370       6.987634       8.659444       13.71452       19.88944       18.31505       17.74839       17.87278       13.15000       7.435556       6.614516    
 2024   3.426344       8.036782       8.902688       10.82333       15.54516       16.02944       18.36236       19.56452       15.75278       11.95323       6.633333       5.517742    
 2025   3.027957      -999.9000      -999.9000      -999.9000      -999.9000      -999.9000      -999.9000      -999.9000      -999.9000      -999.9000      -999.9000      -999.9000    
